season tcID TC YYYYMMDDHH lat lon vmax pmin status distance
2019 EP13 Kiko 2019091518 17.2 -121.6 115 950 HU 1134
2019 EP13 Kiko 2019091600 17.3 -122.3 110 954 HU 1206
2019 EP13 Kiko 2019091606 17.3 -122.9 100 963 HU 1268
2019 EP13 Kiko 2019091612 17.3 -123.4 90 971 HU 1321
2019 EP13 Kiko 2019091618 17.3 -123.8 85 974 HU 1363
2019 EP13 Kiko 2019091700 17.3 -124.1 75 982 HU 1394
2019 EP13 Kiko 2019091706 17.2 -124.4 70 985 HU 1428
2019 EP13 Kiko 2019091712 17.1 -124.6 60 990 TS 1450
2019 EP13 Kiko 2019091718 16.9 -124.9 50 995 TS 1485
2019 EP13 Kiko 2019091800 16.6 -125.3 45 1002 TS 1534
2019 EP13 Kiko 2019091806 16.3 -125.8 45 1002 TS 1592
2019 EP13 Kiko 2019091812 16.0 -126.4 50 1001 TS 1662
2019 EP13 Kiko 2019091818 15.8 -127.0 55 998 TS 1713
2019 EP13 Kiko 2019091900 15.8 -127.5 55 998 TS 1740
2019 EP13 Kiko 2019091906 15.8 -128.0 55 998 TS 1768
2019 EP13 Kiko 2019091912 15.9 -128.5 50 1000 TS 1789
2019 EP13 Kiko 2019091918 16.1 -129.1 45 1002 TS 1807
2019 EP13 Kiko 2019092000 16.4 -129.6 45 1002 TS 1813
2019 EP13 Kiko 2019092006 16.9 -129.9 45 1002 TS 1789
2019 EP13 Kiko 2019092012 17.4 -130.0 50 999 TS 1754
2019 EP13 Kiko 2019092018 17.8 -130.1 50 999 TS 1727
2019 EP13 Kiko 2019092100 18.1 -130.2 55 996 TS 1710
2019 EP13 Kiko 2019092106 18.3 -130.5 55 996 TS 1716
2019 EP13 Kiko 2019092112 18.3 -130.9 50 999 TS 1745
2019 EP13 Kiko 2019092118 18.2 -131.4 45 1003 TS 1791
2019 EP13 Kiko 2019092200 17.8 -132.0 40 1005 TS 1867
2019 EP13 Kiko 2019092206 17.3 -132.6 35 1006 TS 1952
2019 EP13 Kiko 2019092212 16.7 -133.1 35 1006 TS 2036
2019 EP13 Kiko 2019092218 16.1 -133.6 35 1006 TS 2121
2019 EP13 Kiko 2019092300 15.6 -134.1 35 1006 TS 2198
2019 EP13 Kiko 2019092306 15.4 -134.9 35 1006 TS 2162
2019 EP13 Kiko 2019092312 15.5 -135.7 45 1002 TS 2076
2019 EP13 Kiko 2019092318 15.8 -136.5 50 1000 TS 1985
2019 EP13 Kiko 2019092400 16.4 -137.1 50 1000 TS 1907
2019 EP13 Kiko 2019092406 17.0 -137.7 45 1002 TS 1830
2019 EP13 Kiko 2019092412 17.4 -138.4 40 1004 TS 1749
2019 EP13 Kiko 2019092418 18.0 -139.3 30 1006 LO 1644
2019 EP13 Kiko 2019092500 18.7 -140.1 30 1007 LO 1550
2019 EP13 Kiko 2019092506 19.3 -140.8 25 1010 LO 1472
2019 EP13 Kiko 2019092512 19.2 -141.8 25 1011 LO 1367
2019 EP13 Kiko 2019092518 19.1 -142.6 25 1012 LO 1284
2019 EP13 Kiko 2019092600 19.1 -143.5 25 1012 LO 1190
2019 EP13 Kiko 2019092606 18.9 -144.4 20 1013 LO 1098
2019 EP13 Kiko 2019092612 18.6 -145.2 20 1013 LO 1018
2019 EP13 Kiko 2019092618 18.7 -146.0 20 1014 LO 933
2019 EP14 Mario 2019091612 9.9 -107.0 25 1009 LO 1012
2019 EP14 Mario 2019091618 10.0 -107.3 30 1008 LO 1014
2019 EP14 Mario 2019091700 10.3 -107.6 30 1008 LO 998
2019 EP14 Mario 2019091706 10.8 -107.9 30 1007 LO 946
