YEAR,PART_ID,NAME,DATETIME,LAT,LON,WIND,PRESSURE,CATEGORY,DISTANCE,ID,LEADING,RI,RW,NEAR_LAND
2015,EP22,SANDRA,2015-11-26 18:00:00,16.3,-110.2,115,947,HU,287,EP222015,False,False,True,False
2015,EP22,SANDRA,2015-11-27 00:00:00,17.4,-109.8,110,951,HU,196,EP222015,False,False,True,True
2015,EP22,SANDRA,2015-11-27 06:00:00,18.5,-109.3,95,963,HU,175,EP222015,False,False,True,True
2015,EP22,SANDRA,2015-11-27 12:00:00,19.3,-108.8,85,970,HU,231,EP222015,False,False,True,True
2015,EP22,SANDRA,2015-11-27 18:00:00,20.0,-108.2,75,978,HU,246,EP222015,False,False,True,True
2015,EP22,SANDRA,2015-11-28 00:00:00,20.7,-108.8,60,987,TS,252,EP222015,False,False,True,False
2015,CP01,HALOLA,2015-07-11 00:00:00,11.4,-172.7,35,1004,TS,1767,CP012015,True,False,False,False
2015,CP01,HALOLA,2015-07-11 06:00:00,11.2,-173.9,35,1004,TS,1799,CP012015,True,False,False,False
2015,CP01,HALOLA,2015-07-11 12:00:00,10.9,-174.9,40,1003,TS,1692,CP012015,True,False,False,False
2015,CP01,HALOLA,2015-07-11 18:00:00,10.7,-175.9,45,1001,TS,1593,CP012015,True,False,False,False
2015,CP01,HALOLA,2015-07-12 00:00:00,10.9,-176.9,45,1001,TS,1525,CP012015,True,False,False,False
2015,CP01,HALOLA,2015-07-12 06:00:00,11.4,-177.7,50,999,TS,1503,CP012015,False,False,False,False
2015,CP01,HALOLA,2015-07-12 12:00:00,11.9,-178.6,50,999,TS,1481,CP012015,False,False,False,False
2015,CP01,HALOLA,2015-07-12 18:00:00,12.5,-179.6,50,998,TS,1471,CP012015,False,False,False,False
2015,CP01,HALOLA,2015-07-13 00:00:00,13.2,179.4,50,985,TS,1482,CP012015,False,True,False,False
2015,CP01,HALOLA,2015-07-13 06:00:00,13.7,178.5,55,982,TS,1490,CP012015,False,True,False,False
2015,CP01,HALOLA,2015-07-13 12:00:00,14.3,177.2,60,978,TS,1502,CP012015,False,True,False,False
2015,CP01,HALOLA,2015-07-13 18:00:00,14.7,176.2,65,974,TY,1517,CP012015,False,True,False,False
2015,CP01,HALOLA,2015-07-14 00:00:00,15.3,175.2,80,963,TY,1562,CP012015,False,True,False,False
2015,CP01,HALOLA,2015-07-14 06:00:00,15.8,174.3,85,959,TY,1606,CP012015,False,True,False,False
2015,CP01,HALOLA,2015-07-14 12:00:00,16.4,173.1,80,963,TY,1651,CP012015,False,False,False,False
2015,CP01,HALOLA,2015-07-14 18:00:00,16.7,172.0,80,963,TY,1600,CP012015,False,False,True,False
2015,CP01,HALOLA,2015-07-15 00:00:00,17.0,171.1,75,967,TY,1569,CP012015,False,False,True,False
2015,CP01,HALOLA,2015-07-15 06:00:00,17.4,170.0,70,970,TY,1543,CP012015,False,False,True,False
2015,CP01,HALOLA,2015-07-15 12:00:00,17.7,168.6,60,978,TS,1504,CP012015,False,False,True,False
2015,CP01,HALOLA,2015-07-15 18:00:00,18.2,167.9,55,982,TS,1526,CP012015,False,False,True,False
2015,CP01,HALOLA,2015-07-16 00:00:00,18.8,166.4,55,982,TS,1542,CP012015,False,False,True,False
2015,CP01,HALOLA,2015-07-16 06:00:00,18.5,164.9,45,989,TS,1470,CP012015,False,False,True,False
2015,CP01,HALOLA,2015-07-16 12:00:00,18.1,163.6,40,993,TS,1366,CP012015,False,False,False,False
2015,CP01,HALOLA,2015-07-16 18:00:00,18.3,162.1,35,996,TS,1327,CP012015,False,False,False,False
2015,CP01,HALOLA,2015-07-17 00:00:00,18.5,160.8,35,996,TS,1311,CP012015,False,False,False,False
2015,CP01,HALOLA,2015-07-17 06:00:00,18.4,159.4,35,996,TS,1277,CP012015,False,False,False,False
2015,CP01,HALOLA,2015-07-17 12:00:00,18.1,158.2,35,996,TS,1238,CP012015,False,False,False,False
2015,CP01,HALOLA,2015-07-17 18:00:00,18.1,157.3,30,1000,TD,1242,CP012015,False,False,False,False
2015,CP01,HALOLA,2015-07-18 00:00:00,18.0,156.3,20,1007,DB,1144,CP012015,False,False,False,False
2015,CP01,HALOLA,2015-07-18 06:00:00,17.8,155.4,20,1007,WV,1047,CP012015,False,False,False,False
2015,CP01,HALOLA,2015-07-18 12:00:00,18.0,154.2,20,1007,WV,924,CP012015,False,False,False,False
2015,CP01,HALOLA,2015-07-18 18:00:00,18.2,152.8,25,1004,WV,784,CP012015,False,False,False,False
2015,CP01,HALOLA,2015-07-19 00:00:00,18.5,152.1,25,1004,WV,722,CP012015,False,False,False,False
2015,CP01,HALOLA,2015-07-19 06:00:00,19.0,151.5,30,1000,TD,684,CP012015,False,False,False,False
2015,CP01,HALOLA,2015-07-19 12:00:00,19.9,150.4,30,1000,TD,636,CP012015,False,False,False,False
2015,CP01,HALOLA,2015-07-19 18:00:00,20.2,149.4,35,996,TS,580,CP012015,False,True,False,False
2015,CP01,HALOLA,2015-07-20 00:00:00,21.0,148.5,40,993,TS,595,CP012015,False,True,False,False
2015,CP01,HALOLA,2015-07-20 06:00:00,21.5,147.6,45,989,TS,606,CP012015,False,True,False,False
2015,CP01,HALOLA,2015-07-20 12:00:00,21.7,146.3,50,985,TS,597,CP012015,False,True,False,False
2015,CP01,HALOLA,2015-07-20 18:00:00,21.9,145.4,60,978,TS,576,CP012015,False,True,False,False
2015,CP01,HALOLA,2015-07-21 00:00:00,22.4,144.0,65,974,TY,437,CP012015,False,True,False,False
2015,CP01,HALOLA,2015-07-21 06:00:00,22.6,142.9,75,967,TY,356,CP012015,False,True,False,False
2015,CP01,HALOLA,2015-07-21 12:00:00,22.8,141.7,80,963,TY,296,CP012015,False,True,False,False
2015,CP01,HALOLA,2015-07-21 18:00:00,23.0,140.5,80,963,TY,282,CP012015,False,False,False,False
2015,CP01,HALOLA,2015-07-22 00:00:00,23.2,139.6,80,963,TY,300,CP012015,False,False,False,False
2015,CP01,HALOLA,2015-07-22 06:00:00,23.6,138.5,80,963,TS,346,CP012015,False,False,False,False
2015,CP01,HALOLA,2015-07-22 12:00:00,23.8,137.7,85,959,TY,404,CP012015,False,False,False,False
2015,CP01,HALOLA,2015-07-22 18:00:00,24.1,136.7,85,959,TY,484,CP012015,False,False,False,False
2015,CP01,HALOLA,2015-07-23 00:00:00,24.4,135.9,85,959,TY,553,CP012015,False,False,False,False
2015,CP01,HALOLA,2015-07-23 06:00:00,24.5,135.0,80,963,TY,640,CP012015,False,False,False,False
2015,CP01,HALOLA,2015-07-23 12:00:00,24.6,134.3,80,963,TY,631,CP012015,False,False,False,False
2015,CP01,HALOLA,2015-07-23 18:00:00,24.7,133.4,80,963,TY,553,CP012015,False,False,False,False
2015,CP01,HALOLA,2015-07-24 00:00:00,24.8,132.7,75,967,TY,492,CP012015,False,False,False,False
2015,CP01,HALOLA,2015-07-24 06:00:00,24.9,131.8,75,967,TY,407,CP012015,False,False,False,False
2015,CP01,HALOLA,2015-07-24 12:00:00,25.0,131.1,70,970,TY,342,CP012015,False,False,False,False
2015,CP01,HALOLA,2015-07-24 18:00:00,25.6,130.6,65,974,TY,264,CP012015,False,False,False,False
2015,CP01,HALOLA,2015-07-25 00:00:00,26.2,130.0,65,974,TY,181,CP012015,False,False,False,True
2015,CP01,HALOLA,2015-07-25 06:00:00,27.3,129.5,60,978,TS,69,CP012015,False,False,False,True
2015,CP01,HALOLA,2015-07-25 12:00:00,28.5,129.2,55,982,TS,25,CP012015,False,False,False,True
2015,CP01,HALOLA,2015-07-25 18:00:00,29.8,129.1,50,985,TS,49,CP012015,False,False,False,True
2015,CP03,KILO,2015-08-26 06:00:00,19.0,-167.3,30,1005,TD,805,CP032015,True,False,False,False
2015,CP03,KILO,2015-08-26 12:00:00,18.8,-167.5,30,1005,TD,834,CP032015,True,True,False,False
2015,CP03,KILO,2015-08-26 18:00:00,18.4,-167.6,35,1004,TS,863,CP032015,True,True,False,False
2015,CP03,KILO,2015-08-27 00:00:00,18.1,-167.8,45,1001,TS,898,CP032015,True,True,False,False
2015,CP03,KILO,2015-08-27 06:00:00,18.0,-167.9,45,1001,TS,912,CP032015,True,True,False,False
2015,CP03,KILO,2015-08-27 12:00:00,17.9,-168.0,55,994,TS,927,CP032015,False,True,False,False
2015,CP03,KILO,2015-08-27 18:00:00,17.7,-168.3,60,990,TS,966,CP032015,False,True,False,False
2015,CP03,KILO,2015-08-28 00:00:00,17.5,-168.8,60,990,TS,1023,CP032015,False,False,False,False
2015,CP03,KILO,2015-08-28 06:00:00,17.4,-169.5,60,990,TS,1093,CP032015,False,False,False,False
2015,CP03,KILO,2015-08-28 12:00:00,17.4,-170.4,60,990,TS,1178,CP032015,False,False,False,False
2015,CP03,KILO,2015-08-28 18:00:00,17.5,-171.3,60,990,TS,1259,CP032015,False,False,False,False
2015,CP03,KILO,2015-08-29 00:00:00,17.6,-172.1,60,990,TS,1332,CP032015,False,True,False,False
2015,CP03,KILO,2015-08-29 06:00:00,17.7,-172.9,65,985,HU,1407,CP032015,False,True,False,False
2015,CP03,KILO,2015-08-29 12:00:00,17.9,-173.9,80,976,HU,1498,CP032015,False,True,False,False
2015,CP03,KILO,2015-08-29 18:00:00,17.9,-174.9,110,952,HU,1598,CP032015,False,True,False,False
2015,CP03,KILO,2015-08-30 00:00:00,18.1,-175.7,115,948,HU,1672,CP032015,False,True,False,False
2015,CP03,KILO,2015-08-30 06:00:00,18.3,-176.5,120,940,HU,1747,CP032015,False,True,False,False
2015,CP03,KILO,2015-08-30 12:00:00,18.6,-177.2,115,946,HU,1809,CP032015,False,False,False,False
2015,CP03,KILO,2015-08-30 18:00:00,19.2,-177.7,110,952,HU,1845,CP032015,False,False,False,False
2015,CP03,KILO,2015-08-31 00:00:00,19.7,-178.1,110,952,HU,1875,CP032015,False,False,False,False
2015,CP03,KILO,2015-08-31 06:00:00,20.3,-178.6,115,947,HU,1916,CP032015,False,False,False,False
2015,CP03,KILO,2015-08-31 12:00:00,21.1,-179.1,115,947,HU,1956,CP032015,False,False,False,False
2015,CP03,KILO,2015-08-31 18:00:00,21.7,-179.4,115,947,HU,1981,CP032015,False,False,True,False
2015,CP03,KILO,2015-09-01 00:00:00,22.2,-179.5,110,952,HU,1988,CP032015,False,False,True,False
2015,CP03,KILO,2015-09-01 06:00:00,22.9,-179.6,105,944,HU,1997,CP032015,False,False,True,False
2015,CP03,KILO,2015-09-01 12:00:00,23.3,-179.8,100,948,HU,2017,CP032015,False,False,True,False
2015,CP03,KILO,2015-09-01 18:00:00,23.7,179.9,90,956,TY,2049,CP032015,False,False,True,False
2015,CP03,KILO,2015-09-02 00:00:00,24.1,179.7,85,959,TY,2071,CP032015,False,False,True,False
2015,CP03,KILO,2015-09-02 06:00:00,24.3,179.3,85,959,TY,2112,CP032015,False,False,True,False
2015,CP03,KILO,2015-09-02 12:00:00,24.6,178.6,75,967,TY,2185,CP032015,False,False,True,False
2015,CP03,KILO,2015-09-02 18:00:00,24.7,178.3,75,967,TY,2216,CP032015,False,False,False,False
2015,CP03,KILO,2015-09-03 00:00:00,24.7,178.1,75,967,HU,2236,CP032015,False,False,False,False
2015,CP03,KILO,2015-09-03 06:00:00,24.5,177.9,80,963,TY,2255,CP032015,False,False,False,False
2015,CP03,KILO,2015-09-03 12:00:00,24.2,177.5,80,963,TY,2294,CP032015,False,False,False,False
2015,CP03,KILO,2015-09-03 18:00:00,24.0,177.2,85,959,HU,2324,CP032015,False,False,False,False
2015,CP03,KILO,2015-09-04 00:00:00,23.7,176.7,80,963,HU,2374,CP032015,False,False,False,False
2015,CP03,KILO,2015-09-04 06:00:00,23.6,176.2,80,963,HU,2425,CP032015,False,False,False,False
2015,CP03,KILO,2015-09-04 12:00:00,23.5,175.5,75,967,HU,2424,CP032015,False,False,False,False
2015,CP03,KILO,2015-09-04 18:00:00,23.5,174.7,75,967,TY,2377,CP032015,False,False,False,False
2015,CP03,KILO,2015-09-05 00:00:00,23.6,173.7,75,967,TY,2332,CP032015,False,False,False,False
2015,CP03,KILO,2015-09-05 06:00:00,23.6,172.7,80,963,HU,2281,CP032015,False,False,False,False
2015,CP03,KILO,2015-09-05 12:00:00,23.6,171.4,80,963,HU,2222,CP032015,False,False,False,False
2015,CP03,KILO,2015-09-05 18:00:00,23.7,170.4,80,963,HU,2191,CP032015,False,False,False,False
2015,CP03,KILO,2015-09-06 00:00:00,23.8,169.4,80,963,TY,2165,CP032015,False,False,False,False
2015,CP03,KILO,2015-09-06 06:00:00,24.0,168.4,80,963,HU,2155,CP032015,False,False,False,False
2015,CP03,KILO,2015-09-06 12:00:00,24.3,167.5,80,963,HU,2163,CP032015,False,False,False,False
2015,CP03,KILO,2015-09-06 18:00:00,24.4,166.2,85,959,HU,2115,CP032015,False,False,False,False
2015,CP03,KILO,2015-09-07 00:00:00,24.7,165.6,85,959,HU,2121,CP032015,False,False,False,False
2015,CP03,KILO,2015-09-07 06:00:00,25.0,164.2,80,963,HU,2102,CP032015,False,False,False,False
2015,CP03,KILO,2015-09-07 12:00:00,25.3,162.9,75,967,HU,2045,CP032015,False,False,False,False
2015,CP03,KILO,2015-09-07 18:00:00,25.6,161.6,70,970,HU,1938,CP032015,False,False,False,False
2015,CP03,KILO,2015-09-08 00:00:00,26.1,160.1,70,970,HU,1782,CP032015,False,False,False,False
2015,CP03,KILO,2015-09-08 06:00:00,26.7,158.7,65,974,HU,1636,CP032015,False,False,False,False
2015,CP03,KILO,2015-09-08 12:00:00,27.3,157.1,65,974,TY,1473,CP032015,False,False,False,False
2015,CP03,KILO,2015-09-08 18:00:00,28.2,155.8,65,974,HU,1344,CP032015,False,False,False,False
2015,CP03,KILO,2015-09-09 00:00:00,29.0,154.5,65,974,HU,1225,CP032015,False,False,False,False
2015,CP03,KILO,2015-09-09 06:00:00,29.9,153.4,65,974,HU,1137,CP032015,False,False,False,False
2015,CP03,KILO,2015-09-09 12:00:00,30.8,152.2,60,978,TS,1056,CP032015,False,False,False,False
2015,CP03,KILO,2015-09-09 18:00:00,31.7,151.1,55,982,TS,1002,CP032015,False,False,False,False
2015,CP03,KILO,2015-09-10 00:00:00,32.7,150.1,55,982,TS,919,CP032015,False,False,False,False
2015,CP03,KILO,2015-09-10 06:00:00,33.8,149.3,50,985,TS,805,CP032015,False,False,False,False
2015,CP03,KILO,2015-09-10 12:00:00,35.0,148.7,50,985,TS,721,CP032015,False,False,False,False
2015,CP04,LOKE,2015-08-23 00:00:00,18.4,-179.0,35,1003,TS,1999,CP042015,True,False,False,False
2015,CP04,LOKE,2015-08-23 06:00:00,19.1,-179.3,35,1003,TS,2012,CP042015,True,False,False,False
2015,CP04,LOKE,2015-08-23 12:00:00,20.0,-179.6,35,1003,TS,2024,CP042015,True,True,False,False
2015,CP04,LOKE,2015-08-23 18:00:00,21.2,-179.7,40,1002,TS,2017,CP042015,True,True,False,False
2015,CP04,LOKE,2015-08-24 00:00:00,22.4,-179.4,45,1000,TS,1977,CP042015,True,True,False,False
2015,CP04,LOKE,2015-08-24 06:00:00,23.5,-178.8,55,995,TS,1916,CP042015,False,True,False,False
2015,CP04,LOKE,2015-08-24 12:00:00,24.4,-177.9,60,991,TS,1830,CP042015,False,True,False,False
2015,CP04,LOKE,2015-08-24 18:00:00,25.3,-176.7,65,986,HU,1723,CP042015,False,True,False,False
2015,CP04,LOKE,2015-08-25 00:00:00,26.4,-175.4,65,986,HU,1621,CP042015,False,False,False,False
2015,CP04,LOKE,2015-08-25 06:00:00,27.6,-173.9,65,986,HU,1522,CP042015,False,False,False,False
2015,CP04,LOKE,2015-08-25 12:00:00,28.8,-173.1,65,985,HU,1506,CP042015,False,False,False,False
2015,CP04,LOKE,2015-08-25 18:00:00,30.1,-173.0,60,986,TS,1569,CP042015,False,False,False,False
2015,CP04,LOKE,2015-08-26 00:00:00,31.3,-173.5,55,988,TS,1683,CP042015,False,False,False,False
2015,CP04,LOKE,2015-08-26 06:00:00,32.5,-174.4,55,988,TS,1830,CP042015,False,False,False,False
2015,CP04,LOKE,2015-08-26 12:00:00,34.5,-176.3,50,991,TS,1882,CP042015,False,False,False,False
2015,CP04,LOKE,2015-08-26 18:00:00,36.6,-179.2,50,991,TS,1635,CP042015,False,False,False,False
2015,CP06,NIALA,2015-09-25 06:00:00,14.4,-149.5,35,1002,TS,802,CP062015,True,False,False,False
2015,CP06,NIALA,2015-09-25 12:00:00,14.8,-149.8,35,1002,TS,748,CP062015,True,False,False,False
2015,CP06,NIALA,2015-09-25 18:00:00,15.6,-150.2,40,1001,TS,655,CP062015,True,False,False,False
2015,CP06,NIALA,2015-09-26 00:00:00,16.0,-150.6,45,999,TS,594,CP062015,True,False,False,False
2015,CP06,NIALA,2015-09-26 06:00:00,16.5,-151.0,45,999,TS,525,CP062015,True,False,False,False
2015,CP06,NIALA,2015-09-26 12:00:00,17.1,-151.5,50,997,TS,442,CP062015,False,False,False,False
2015,CP06,NIALA,2015-09-26 18:00:00,17.1,-151.9,55,992,TS,409,CP062015,False,False,False,False
2015,CP06,NIALA,2015-09-27 00:00:00,16.9,-152.6,50,995,TS,373,CP062015,False,False,False,False
2015,CP07,OHO,2015-10-04 06:00:00,13.1,-154.6,35,1000,TS,662,CP072015,True,False,False,False
2015,CP07,OHO,2015-10-04 12:00:00,13.2,-154.8,35,1000,TS,648,CP072015,True,False,False,False
2015,CP07,OHO,2015-10-04 18:00:00,13.3,-154.9,35,1000,TS,635,CP072015,True,False,False,False
2015,CP07,OHO,2015-10-05 00:00:00,13.5,-154.8,40,996,TS,615,CP072015,True,False,False,False
2015,CP07,OHO,2015-10-05 06:00:00,13.7,-154.7,45,989,TS,595,CP072015,True,False,False,False
2015,CP07,OHO,2015-10-05 12:00:00,14.0,-154.5,50,986,TS,566,CP072015,False,False,False,False
2015,CP07,OHO,2015-10-05 18:00:00,14.5,-154.0,55,984,TS,527,CP072015,False,False,False,False
2015,CP07,OHO,2015-10-06 00:00:00,14.7,-153.7,55,984,TS,519,CP072015,False,True,False,False
2015,CP07,OHO,2015-10-06 06:00:00,14.9,-153.1,60,982,TS,528,CP072015,False,True,False,False
2015,CP07,OHO,2015-10-06 12:00:00,15.1,-151.9,65,980,HU,577,CP072015,False,True,False,False
2015,CP07,OHO,2015-10-06 18:00:00,15.9,-150.7,75,975,HU,593,CP072015,False,True,False,False
2015,CP07,OHO,2015-10-07 00:00:00,17.1,-149.4,80,971,HU,634,CP072015,False,True,False,False
2015,CP07,OHO,2015-10-07 06:00:00,19.1,-147.9,90,962,HU,729,CP072015,False,True,False,False
2015,CP07,OHO,2015-10-07 12:00:00,21.9,-146.6,95,957,HU,896,CP072015,False,True,True,False
2015,CP07,OHO,2015-10-07 18:00:00,25.0,-145.1,90,966,HU,1171,CP072015,False,False,True,False
2015,CP07,OHO,2015-10-08 00:00:00,28.8,-145.2,75,973,HU,1408,CP072015,False,False,True,False
2015,CP07,OHO,2015-10-08 06:00:00,30.8,-144.1,65,978,HU,1630,CP072015,False,False,True,False
2015,CP07,OHO,2015-10-08 12:00:00,33.3,-142.5,60,983,EX,1792,CP072015,False,False,True,False
2015,CP07,OHO,2015-10-08 18:00:00,37.0,-139.5,55,985,EX,1365,CP072015,False,False,True,False
2015,CP07,OHO,2015-10-09 00:00:00,45.0,-141.5,45,987,EX,1092,CP072015,False,False,True,False
2015,CP07,OHO,2015-10-09 06:00:00,49.0,-137.0,50,982,EX,535,CP072015,False,False,False,False
2015,CP07,OHO,2015-10-09 12:00:00,53.0,-137.0,65,971,EX,274,CP072015,False,False,False,False
2015,CP07,OHO,2015-10-09 18:00:00,56.0,-138.0,55,962,EX,177,CP072015,False,False,False,True
2016,EP03,BLAS,2016-07-02 18:00:00,10.8,-106.8,25,1008,TD,911,EP032016,True,True,False,False
2016,EP03,BLAS,2016-07-03 00:00:00,11.1,-107.8,30,1007,TD,919,EP032016,True,True,False,False
2016,EP03,BLAS,2016-07-03 06:00:00,11.4,-108.8,40,1006,TS,852,EP032016,True,True,False,False
2016,EP03,BLAS,2016-07-03 12:00:00,11.7,-109.8,50,1005,TS,796,EP032016,False,True,False,False
2016,EP03,BLAS,2016-07-03 18:00:00,12.0,-110.7,55,1003,TS,753,EP032016,False,True,False,False
2016,EP03,BLAS,2016-07-04 00:00:00,12.3,-111.7,55,1002,TS,723,EP032016,False,False,False,False
2016,EP03,BLAS,2016-07-04 06:00:00,12.6,-112.7,60,1000,TS,709,EP032016,False,True,False,False
2016,EP03,BLAS,2016-07-04 12:00:00,13.0,-113.9,65,994,HU,712,EP032016,False,True,False,False
2016,EP03,BLAS,2016-07-04 18:00:00,13.4,-115.1,70,989,HU,740,EP032016,False,True,False,False
2016,EP03,BLAS,2016-07-05 00:00:00,13.8,-116.4,75,985,HU,798,EP032016,False,True,False,False
2016,EP03,BLAS,2016-07-05 06:00:00,14.0,-117.9,85,978,HU,907,EP032016,False,True,False,False
2016,EP03,BLAS,2016-07-05 12:00:00,14.1,-119.2,95,970,HU,1017,EP032016,False,True,False,False
2016,EP03,BLAS,2016-07-05 18:00:00,14.2,-120.2,105,960,HU,1104,EP032016,False,True,False,False
2016,EP03,BLAS,2016-07-06 00:00:00,14.3,-121.2,120,947,HU,1195,EP032016,False,True,False,False
2016,EP03,BLAS,2016-07-06 06:00:00,14.5,-122.1,115,951,HU,1274,EP032016,False,False,False,False
2016,EP03,BLAS,2016-07-06 12:00:00,14.8,-123.1,110,956,HU,1361,EP032016,False,False,False,False
2016,EP03,BLAS,2016-07-06 18:00:00,15.1,-124.2,110,956,HU,1462,EP032016,False,False,False,False
2016,EP03,BLAS,2016-07-07 00:00:00,15.5,-125.0,110,956,HU,1531,EP032016,False,False,False,False
2016,EP03,BLAS,2016-07-07 06:00:00,15.8,-125.9,110,956,HU,1615,EP032016,False,False,False,False
2016,EP03,BLAS,2016-07-07 12:00:00,16.1,-126.7,105,958,HU,1668,EP032016,False,False,False,False
2016,EP03,BLAS,2016-07-07 18:00:00,16.4,-127.5,100,964,HU,1683,EP032016,False,False,True,False
2016,EP03,BLAS,2016-07-08 00:00:00,16.7,-128.3,95,968,HU,1703,EP032016,False,False,True,False
2016,EP03,BLAS,2016-07-08 06:00:00,17.1,-128.9,90,972,HU,1705,EP032016,False,False,True,False
2016,EP03,BLAS,2016-07-08 12:00:00,17.6,-129.6,85,974,HU,1709,EP032016,False,False,True,False
2016,EP03,BLAS,2016-07-08 18:00:00,18.1,-130.2,75,980,HU,1710,EP032016,False,False,True,False
2016,EP03,BLAS,2016-07-09 00:00:00,18.6,-130.8,70,985,HU,1714,EP032016,False,False,True,False
2016,EP03,BLAS,2016-07-09 06:00:00,19.2,-131.4,60,992,TS,1715,EP032016,False,False,True,False
2016,EP03,BLAS,2016-07-09 12:00:00,19.8,-132.1,55,995,TS,1728,EP032016,False,False,True,False
2016,EP04,CELIA,2016-07-08 18:00:00,13.0,-112.9,40,1004,TS,673,EP042016,True,False,False,False
2016,EP04,CELIA,2016-07-09 00:00:00,13.6,-113.8,40,1004,TS,648,EP042016,True,False,False,False
2016,EP04,CELIA,2016-07-09 06:00:00,14.0,-115.1,40,1004,TS,687,EP042016,True,False,False,False
2016,EP04,CELIA,2016-07-09 12:00:00,14.3,-116.4,45,1002,TS,760,EP042016,True,False,False,False
2016,EP04,CELIA,2016-07-09 18:00:00,14.4,-117.4,45,1002,TS,837,EP042016,True,False,False,False
2016,EP04,CELIA,2016-07-10 00:00:00,14.5,-118.4,50,1000,TS,920,EP042016,False,False,False,False
2016,EP04,CELIA,2016-07-10 06:00:00,14.7,-119.5,50,1000,TS,1012,EP042016,False,True,False,False
2016,EP04,CELIA,2016-07-10 12:00:00,14.8,-120.6,60,994,TS,1113,EP042016,False,True,False,False
2016,EP04,CELIA,2016-07-10 18:00:00,14.8,-121.7,65,989,HU,1221,EP042016,False,True,False,False
2016,EP04,CELIA,2016-07-11 00:00:00,14.9,-122.8,70,986,HU,1327,EP042016,False,True,False,False
2016,EP04,CELIA,2016-07-11 06:00:00,14.9,-123.9,75,980,HU,1438,EP042016,False,True,False,False
2016,EP04,CELIA,2016-07-11 12:00:00,15.0,-125.0,80,977,HU,1547,EP042016,False,False,False,False
2016,EP04,CELIA,2016-07-11 18:00:00,15.1,-125.8,85,972,HU,1626,EP042016,False,False,False,False
2016,EP04,CELIA,2016-07-12 00:00:00,15.3,-126.6,85,972,HU,1702,EP042016,False,False,False,False
2016,EP04,CELIA,2016-07-12 06:00:00,15.8,-127.4,85,972,HU,1735,EP042016,False,False,True,False
2016,EP04,CELIA,2016-07-12 12:00:00,16.4,-128.1,80,975,HU,1719,EP042016,False,False,True,False
2016,EP04,CELIA,2016-07-12 18:00:00,17.0,-129.0,70,982,HU,1721,EP042016,False,False,True,False
2016,EP04,CELIA,2016-07-13 00:00:00,17.6,-129.9,65,986,HU,1730,EP042016,False,False,True,False
2016,EP04,CELIA,2016-07-13 06:00:00,18.2,-130.9,60,989,TS,1753,EP042016,False,False,True,False
2016,EP04,CELIA,2016-07-13 12:00:00,18.7,-131.9,55,992,TS,1791,EP042016,False,False,True,False
2016,EP04,CELIA,2016-07-13 18:00:00,19.2,-133.1,50,995,TS,1852,EP042016,False,False,False,False
2016,EP05,DARBY,2016-07-11 18:00:00,15.0,-105.7,30,1007,TD,440,EP052016,True,False,False,False
2016,EP05,DARBY,2016-07-12 00:00:00,15.5,-106.4,30,1007,TD,443,EP052016,True,False,False,False
2016,EP05,DARBY,2016-07-12 06:00:00,15.8,-107.2,30,1007,TD,462,EP052016,True,True,False,False
2016,EP05,DARBY,2016-07-12 12:00:00,15.9,-108.2,35,1006,TS,434,EP052016,True,True,False,False
2016,EP05,DARBY,2016-07-12 18:00:00,15.6,-109.2,45,1002,TS,401,EP052016,True,True,False,False
2016,EP05,DARBY,2016-07-13 00:00:00,15.4,-110.1,55,1000,TS,386,EP052016,False,True,False,False
2016,EP05,DARBY,2016-07-13 06:00:00,15.3,-111.0,60,998,TS,385,EP052016,False,True,False,False
2016,EP05,DARBY,2016-07-13 12:00:00,15.3,-111.9,60,996,TS,397,EP052016,False,False,False,False
2016,EP05,DARBY,2016-07-13 18:00:00,15.4,-112.9,65,992,HU,425,EP052016,False,False,False,False
2016,EP05,DARBY,2016-07-14 00:00:00,15.5,-114.0,70,989,HU,483,EP052016,False,False,False,False
2016,EP05,DARBY,2016-07-14 06:00:00,15.6,-115.2,70,989,HU,568,EP052016,False,False,False,False
2016,EP05,DARBY,2016-07-14 12:00:00,15.7,-116.3,70,987,HU,658,EP052016,False,False,False,False
2016,EP05,DARBY,2016-07-14 18:00:00,15.8,-117.5,75,984,HU,765,EP052016,False,False,False,False
2016,EP05,DARBY,2016-07-15 00:00:00,15.9,-118.6,80,982,HU,867,EP052016,False,False,False,False
2016,EP05,DARBY,2016-07-15 06:00:00,16.0,-119.5,85,979,HU,953,EP052016,False,False,False,False
2016,EP05,DARBY,2016-07-15 12:00:00,16.3,-120.3,90,974,HU,1023,EP052016,False,False,False,False
2016,EP05,DARBY,2016-07-15 18:00:00,16.7,-121.1,90,972,HU,1094,EP052016,False,False,False,False
2016,EP05,DARBY,2016-07-16 00:00:00,17.1,-121.9,90,971,HU,1168,EP052016,False,False,False,False
2016,EP05,DARBY,2016-07-16 06:00:00,17.4,-122.7,95,968,HU,1246,EP052016,False,False,False,False
2016,EP05,DARBY,2016-07-16 12:00:00,17.7,-123.5,100,964,HU,1325,EP052016,False,False,False,False
2016,EP05,DARBY,2016-07-16 18:00:00,17.9,-124.4,105,958,HU,1377,EP052016,False,False,False,False
2016,EP05,DARBY,2016-07-17 00:00:00,18.0,-125.3,100,962,HU,1411,EP052016,False,False,False,False
2016,EP05,DARBY,2016-07-17 06:00:00,18.1,-126.2,95,967,HU,1450,EP052016,False,False,False,False
